,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1611,24,2021-12-11,15:00,Premier League,Matchweek 16,Sat,Home,W,3,2,Leeds United,2.5,1.4,57.0,39959.0,César Azpilicueta,3-4-3,4-3-1-2,Chris Kavanagh,Match Report,,14.0,4.0,20.0,2.0,2,2,2022,Chelsea
1614,28,2021-12-26,17:30,Premier League,Matchweek 19,Sun,Away,W,3,1,Aston Villa,2.6,0.4,58.0,41907.0,Jorginho,3-4-3,4-3-1-2,Martin Atkinson,Match Report,,8.0,2.0,17.6,1.0,2,2,2022,Chelsea
1619,36,2022-01-23,16:30,Premier League,Matchweek 23,Sun,Home,W,2,0,Tottenham,1.2,0.5,64.0,40020.0,César Azpilicueta,4-3-3,4-4-2,Paul Tierney,Match Report,,15.0,7.0,15.9,0.0,0,0,2022,Chelsea
1620,38,2022-02-19,15:00,Premier League,Matchweek 26,Sat,Away,W,1,0,Crystal Palace,0.9,0.5,58.0,25109.0,Jorginho,4-3-3,4-2-3-1,David Coote,Match Report,,9.0,3.0,17.0,1.0,0,0,2022,Chelsea
1621,42,2022-03-05,15:00,Premier League,Matchweek 28,Sat,Away,W,4,0,Burnley,2.3,0.7,72.0,19439.0,Jorginho,3-4-3,4-4-2,Andre Marriner,Match Report,,11.0,5.0,18.1,0.0,0,0,2022,Chelsea
1622,43,2022-03-10,19:30,Premier League,Matchweek 30,Thu,Away,W,3,1,Norwich City,1.8,1.0,66.0,26684.0,César Azpilicueta,3-4-3,5-3-2,Martin Atkinson,Match Report,,15.0,7.0,12.7,1.0,0,0,2022,Chelsea
1623,44,2022-03-13,14:00,Premier League,Matchweek 29,Sun,Home,W,1,0,Newcastle Utd,1.1,0.3,71.0,40026.0,Jorginho,4-3-3,5-4-1,David Coote,Match Report,,8.0,3.0,16.4,1.0,0,0,2022,Chelsea
1625,49,2022-04-09,15:00,Premier League,Matchweek 32,Sat,Away,W,6,0,Southampton,4.2,0.5,70.0,31359.0,N'Golo Kanté,3-4-1-2,4-4-2,Kevin Friend,Match Report,,24.0,14.0,15.3,0.0,0,0,2022,Chelsea
1627,53,2022-04-24,14:00,Premier League,Matchweek 34,Sun,Home,W,1,0,West Ham,3.0,0.5,66.0,32231.0,César Azpilicueta,3-4-1-2,3-4-3,Michael Oliver,Match Report,,25.0,4.0,19.0,0.0,0,1,2022,Chelsea
1631,57,2022-05-11,19:30,Premier League,Matchweek 33,Wed,Away,W,3,0,Leeds United,1.3,0.4,67.0,36549.0,Jorginho,3-4-3,5-4-1,Anthony Taylor,Match Report,,17.0,3.0,16.9,0.0,0,0,2022,Chelsea
1633,60,2022-05-22,16:00,Premier League,Matchweek 38,Sun,Home,W,2,1,Watford,2.2,0.6,71.0,32089.0,César Azpilicueta,3-4-3,4-3-3,Mike Dean,Match Report,,19.0,8.0,16.9,0.0,0,0,2022,Chelsea
